ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
104,0.00,bitonic_sort_step,bitonic_sort_step..,"226,18","0,00","20,28","84,85",26,"32768,    1,    1","  512,    1,    1"
105,0.00,bitonic_sort_step,bitonic_sort_step..,"462,50","0,00","7,75","90,84",26,"32768,    1,    1","  512,    1,    1"
106,0.00,bitonic_sort_step,bitonic_sort_step..,"467,49","0,00","7,69","90,23",26,"32768,    1,    1","  512,    1,    1"
107,0.00,bitonic_sort_step,bitonic_sort_step..,"460,51","0,00","7,72","91,14",26,"32768,    1,    1","  512,    1,    1"
108,0.00,bitonic_sort_step,bitonic_sort_step..,"474,30","0,00","7,66","89,08",26,"32768,    1,    1","  512,    1,    1"
109,0.00,bitonic_sort_step,bitonic_sort_step..,"469,02","0,00","7,62","89,45",26,"32768,    1,    1","  512,    1,    1"
110,0.00,bitonic_sort_step,bitonic_sort_step..,"478,27","0,00","7,60","88,74",26,"32768,    1,    1","  512,    1,    1"
111,0.00,bitonic_sort_step,bitonic_sort_step..,"486,82","0,00","7,53","87,18",26,"32768,    1,    1","  512,    1,    1"
112,0.00,bitonic_sort_step,bitonic_sort_step..,"502,94","0,00","7,29","84,07",26,"32768,    1,    1","  512,    1,    1"
113,0.00,bitonic_sort_step,bitonic_sort_step..,"497,89","0,00","8,10","84,17",26,"32768,    1,    1","  512,    1,    1"
114,0.00,bitonic_sort_step,bitonic_sort_step..,"530,50","0,00","8,27","77,61",26,"32768,    1,    1","  512,    1,    1"
115,0.00,bitonic_sort_step,bitonic_sort_step..,"438,50","0,00","15,04","76,32",26,"32768,    1,    1","  512,    1,    1"
116,0.00,bitonic_sort_step,bitonic_sort_step..,"314,72","0,00","19,90","81,35",26,"32768,    1,    1","  512,    1,    1"
117,0.00,bitonic_sort_step,bitonic_sort_step..,"287,14","0,00","20,58","80,06",26,"32768,    1,    1","  512,    1,    1"
118,0.00,bitonic_sort_step,bitonic_sort_step..,"245,86","0,00","22,01","81,07",26,"32768,    1,    1","  512,    1,    1"
119,0.00,bitonic_sort_step,bitonic_sort_step..,"223,68","0,00","20,60","85,19",26,"32768,    1,    1","  512,    1,    1"
120,0.00,bitonic_sort_step,bitonic_sort_step..,"464,70","0,00","7,68","90,54",26,"32768,    1,    1","  512,    1,    1"
121,0.00,bitonic_sort_step,bitonic_sort_step..,"463,39","0,00","7,76","90,72",26,"32768,    1,    1","  512,    1,    1"
122,0.00,bitonic_sort_step,bitonic_sort_step..,"463,01","0,00","7,72","91,07",26,"32768,    1,    1","  512,    1,    1"
123,0.00,bitonic_sort_step,bitonic_sort_step..,"465,09","0,00","7,58","90,70",26,"32768,    1,    1","  512,    1,    1"
124,0.00,bitonic_sort_step,bitonic_sort_step..,"457,76","0,00","7,76","90,64",26,"32768,    1,    1","  512,    1,    1"
125,0.00,bitonic_sort_step,bitonic_sort_step..,"463,90","0,00","7,73","90,40",26,"32768,    1,    1","  512,    1,    1"
126,0.00,bitonic_sort_step,bitonic_sort_step..,"467,74","0,00","7,68","89,71",26,"32768,    1,    1","  512,    1,    1"
127,0.00,bitonic_sort_step,bitonic_sort_step..,"476,93","0,00","7,66","88,22",26,"32768,    1,    1","  512,    1,    1"
128,0.00,bitonic_sort_step,bitonic_sort_step..,"494,56","0,00","7,55","85,67",26,"32768,    1,    1","  512,    1,    1"
129,0.00,bitonic_sort_step,bitonic_sort_step..,"487,10","0,00","7,97","86,23",26,"32768,    1,    1","  512,    1,    1"
130,0.00,bitonic_sort_step,bitonic_sort_step..,"481,89","0,00","8,43","78,61",26,"32768,    1,    1","  512,    1,    1"
131,0.00,bitonic_sort_step,bitonic_sort_step..,"374,34","0,00","15,75","79,94",26,"32768,    1,    1","  512,    1,    1"
132,0.00,bitonic_sort_step,bitonic_sort_step..,"279,10","0,00","20,39","85,38",26,"32768,    1,    1","  512,    1,    1"
133,0.00,bitonic_sort_step,bitonic_sort_step..,"266,30","0,00","20,70","82,13",26,"32768,    1,    1","  512,    1,    1"
134,0.00,bitonic_sort_step,bitonic_sort_step..,"239,65","0,00","21,53","82,10",26,"32768,    1,    1","  512,    1,    1"
135,0.00,bitonic_sort_step,bitonic_sort_step..,"224,58","0,00","21,10","85,08",26,"32768,    1,    1","  512,    1,    1"
136,0.00,bitonic_sort_step,bitonic_sort_step..,"456,96","0,00","7,76","90,98",26,"32768,    1,    1","  512,    1,    1"
137,0.00,bitonic_sort_step,bitonic_sort_step..,"469,98","0,00","7,65","90,60",26,"32768,    1,    1","  512,    1,    1"
138,0.00,bitonic_sort_step,bitonic_sort_step..,"466,46","0,00","7,64","90,32",26,"32768,    1,    1","  512,    1,    1"
139,0.00,bitonic_sort_step,bitonic_sort_step..,"471,97","0,00","7,63","89,60",26,"32768,    1,    1","  512,    1,    1"
140,0.00,bitonic_sort_step,bitonic_sort_step..,"466,82","0,00","7,65","90,67",26,"32768,    1,    1","  512,    1,    1"
141,0.00,bitonic_sort_step,bitonic_sort_step..,"465,47","0,00","7,65","90,13",26,"32768,    1,    1","  512,    1,    1"
142,0.00,bitonic_sort_step,bitonic_sort_step..,"473,92","0,00","7,65","89,47",26,"32768,    1,    1","  512,    1,    1"
143,0.00,bitonic_sort_step,bitonic_sort_step..,"476,22","0,00","7,59","89,35",26,"32768,    1,    1","  512,    1,    1"
144,0.00,bitonic_sort_step,bitonic_sort_step..,"479,55","0,00","7,55","88,86",26,"32768,    1,    1","  512,    1,    1"
145,0.00,bitonic_sort_step,bitonic_sort_step..,"501,89","0,00","7,51","86,59",26,"32768,    1,    1","  512,    1,    1"
146,0.00,bitonic_sort_step,bitonic_sort_step..,"482,62","0,00","7,71","87,07",26,"32768,    1,    1","  512,    1,    1"
147,0.00,bitonic_sort_step,bitonic_sort_step..,"462,94","0,00","8,35","79,44",26,"32768,    1,    1","  512,    1,    1"
148,0.00,bitonic_sort_step,bitonic_sort_step..,"347,26","0,00","15,99","83,33",26,"32768,    1,    1","  512,    1,    1"
149,0.00,bitonic_sort_step,bitonic_sort_step..,"269,18","0,00","20,39","86,01",26,"32768,    1,    1","  512,    1,    1"
150,0.00,bitonic_sort_step,bitonic_sort_step..,"253,09","0,00","20,93","84,53",26,"32768,    1,    1","  512,    1,    1"
151,0.00,bitonic_sort_step,bitonic_sort_step..,"229,15","0,00","21,92","84,31",26,"32768,    1,    1","  512,    1,    1"
152,0.00,bitonic_sort_step,bitonic_sort_step..,"217,89","0,00","22,01","86,75",26,"32768,    1,    1","  512,    1,    1"
153,0.00,bitonic_sort_step,bitonic_sort_step..,"465,66","0,00","7,63","90,49",26,"32768,    1,    1","  512,    1,    1"
154,0.00,bitonic_sort_step,bitonic_sort_step..,"455,30","0,00","7,72","91,05",26,"32768,    1,    1","  512,    1,    1"
155,0.00,bitonic_sort_step,bitonic_sort_step..,"461,82","0,00","7,74","90,71",26,"32768,    1,    1","  512,    1,    1"
156,0.00,bitonic_sort_step,bitonic_sort_step..,"454,43","0,00","7,77","90,91",26,"32768,    1,    1","  512,    1,    1"
157,0.00,bitonic_sort_step,bitonic_sort_step..,"453,18","0,00","7,79","90,93",26,"32768,    1,    1","  512,    1,    1"
158,0.00,bitonic_sort_step,bitonic_sort_step..,"459,62","0,00","7,76","90,60",26,"32768,    1,    1","  512,    1,    1"
159,0.00,bitonic_sort_step,bitonic_sort_step..,"458,40","0,00","7,82","91,02",26,"32768,    1,    1","  512,    1,    1"
160,0.00,bitonic_sort_step,bitonic_sort_step..,"460,06","0,00","7,71","90,90",26,"32768,    1,    1","  512,    1,    1"
161,0.00,bitonic_sort_step,bitonic_sort_step..,"451,07","0,00","7,82","90,85",26,"32768,    1,    1","  512,    1,    1"
162,0.00,bitonic_sort_step,bitonic_sort_step..,"465,12","0,00","7,71","89,63",26,"32768,    1,    1","  512,    1,    1"
163,0.00,bitonic_sort_step,bitonic_sort_step..,"452,86","0,00","7,83","90,29",26,"32768,    1,    1","  512,    1,    1"
164,0.00,bitonic_sort_step,bitonic_sort_step..,"475,94","0,00","7,88","88,75",26,"32768,    1,    1","  512,    1,    1"
165,0.00,bitonic_sort_step,bitonic_sort_step..,"439,46","0,00","8,81","82,26",26,"32768,    1,    1","  512,    1,    1"
166,0.00,bitonic_sort_step,bitonic_sort_step..,"305,82","0,00","17,00","88,45",26,"32768,    1,    1","  512,    1,    1"
