ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
142,0.00,bitonic_sort_step,bitonic_sort_step..,"468,13","0,00","7,73","90,53",26,"32768,    1,    1","  512,    1,    1"
143,0.00,bitonic_sort_step,bitonic_sort_step..,"476,93","0,00","7,63","89,24",26,"32768,    1,    1","  512,    1,    1"
144,0.00,bitonic_sort_step,bitonic_sort_step..,"472,03","0,00","7,66","90,17",26,"32768,    1,    1","  512,    1,    1"
145,0.00,bitonic_sort_step,bitonic_sort_step..,"492,42","0,00","7,49","87,91",26,"32768,    1,    1","  512,    1,    1"
146,0.00,bitonic_sort_step,bitonic_sort_step..,"470,85","0,00","8,08","89,15",26,"32768,    1,    1","  512,    1,    1"
147,0.00,bitonic_sort_step,bitonic_sort_step..,"460,22","0,00","8,62","79,97",26,"32768,    1,    1","  512,    1,    1"
148,0.00,bitonic_sort_step,bitonic_sort_step..,"337,50","0,00","16,46","85,14",26,"32768,    1,    1","  512,    1,    1"
149,0.00,bitonic_sort_step,bitonic_sort_step..,"271,68","0,00","20,17","85,41",26,"32768,    1,    1","  512,    1,    1"
150,0.00,bitonic_sort_step,bitonic_sort_step..,"252,86","0,00","20,76","84,64",26,"32768,    1,    1","  512,    1,    1"
151,0.00,bitonic_sort_step,bitonic_sort_step..,"230,08","0,00","21,98","84,11",26,"32768,    1,    1","  512,    1,    1"
152,0.00,bitonic_sort_step,bitonic_sort_step..,"218,75","0,00","21,45","86,40",26,"32768,    1,    1","  512,    1,    1"
153,0.00,bitonic_sort_step,bitonic_sort_step..,"467,97","0,00","7,71","90,39",26,"32768,    1,    1","  512,    1,    1"
154,0.00,bitonic_sort_step,bitonic_sort_step..,"458,46","0,00","7,77","90,67",26,"32768,    1,    1","  512,    1,    1"
155,0.00,bitonic_sort_step,bitonic_sort_step..,"465,15","0,00","7,72","90,35",26,"32768,    1,    1","  512,    1,    1"
156,0.00,bitonic_sort_step,bitonic_sort_step..,"459,68","0,00","7,81","90,22",26,"32768,    1,    1","  512,    1,    1"
157,0.00,bitonic_sort_step,bitonic_sort_step..,"454,66","0,00","7,79","90,99",26,"32768,    1,    1","  512,    1,    1"
158,0.00,bitonic_sort_step,bitonic_sort_step..,"456,74","0,00","7,78","91,23",26,"32768,    1,    1","  512,    1,    1"
159,0.00,bitonic_sort_step,bitonic_sort_step..,"458,11","0,00","7,78","90,96",26,"32768,    1,    1","  512,    1,    1"
160,0.00,bitonic_sort_step,bitonic_sort_step..,"459,78","0,00","7,78","90,78",26,"32768,    1,    1","  512,    1,    1"
161,0.00,bitonic_sort_step,bitonic_sort_step..,"451,71","0,00","7,87","91,33",26,"32768,    1,    1","  512,    1,    1"
162,0.00,bitonic_sort_step,bitonic_sort_step..,"456,06","0,00","7,81","90,89",26,"32768,    1,    1","  512,    1,    1"
163,0.00,bitonic_sort_step,bitonic_sort_step..,"456,51","0,00","7,93","89,65",26,"32768,    1,    1","  512,    1,    1"
164,0.00,bitonic_sort_step,bitonic_sort_step..,"465,76","0,00","8,04","90,33",26,"32768,    1,    1","  512,    1,    1"
165,0.00,bitonic_sort_step,bitonic_sort_step..,"433,82","0,00","8,84","82,77",26,"32768,    1,    1","  512,    1,    1"
166,0.00,bitonic_sort_step,bitonic_sort_step..,"310,43","0,00","17,16","87,43",26,"32768,    1,    1","  512,    1,    1"
167,0.00,bitonic_sort_step,bitonic_sort_step..,"262,62","0,00","20,32","86,58",26,"32768,    1,    1","  512,    1,    1"
168,0.00,bitonic_sort_step,bitonic_sort_step..,"248,38","0,00","20,41","85,05",26,"32768,    1,    1","  512,    1,    1"
169,0.00,bitonic_sort_step,bitonic_sort_step..,"235,10","0,00","21,39","82,56",26,"32768,    1,    1","  512,    1,    1"
170,0.00,bitonic_sort_step,bitonic_sort_step..,"224,80","0,00","21,16","84,77",26,"32768,    1,    1","  512,    1,    1"
171,0.00,bitonic_sort_step,bitonic_sort_step..,"451,55","0,00","7,78","90,82",26,"32768,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"473,79","0,00","7,62","90,34",26,"32768,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"471,68","0,00","7,69","91,03",26,"32768,    1,    1","  512,    1,    1"
174,0.00,bitonic_sort_step,bitonic_sort_step..,"468,29","0,00","7,71","90,40",26,"32768,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"468,83","0,00","7,69","90,86",26,"32768,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"456,80","0,00","7,73","90,96",26,"32768,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"471,23","0,00","7,71","90,44",26,"32768,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"479,97","0,00","7,64","90,60",26,"32768,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"455,52","0,00","7,78","91,17",26,"32768,    1,    1","  512,    1,    1"
180,0.00,bitonic_sort_step,bitonic_sort_step..,"455,81","0,00","7,75","90,80",26,"32768,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"473,98","0,00","7,78","90,65",26,"32768,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,"496,48","0,00","7,69","89,77",26,"32768,    1,    1","  512,    1,    1"
183,0.00,bitonic_sort_step,bitonic_sort_step..,"478,24","0,00","7,95","90,08",26,"32768,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"444,35","0,00","8,67","81,71",26,"32768,    1,    1","  512,    1,    1"
185,0.00,bitonic_sort_step,bitonic_sort_step..,"322,11","0,00","16,68","87,17",26,"32768,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"265,02","0,00","20,10","86,25",26,"32768,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"254,82","0,00","20,56","83,68",26,"32768,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"240,90","0,00","20,45","80,34",26,"32768,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"231,23","0,00","20,24","82,23",26,"32768,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"431,14","0,00","7,87","91,17",26,"32768,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,"481,12","0,00","7,57","90,82",26,"32768,    1,    1","  512,    1,    1"
192,0.00,bitonic_sort_step,bitonic_sort_step..,"490,24","0,00","7,55","90,16",26,"32768,    1,    1","  512,    1,    1"
193,0.00,bitonic_sort_step,bitonic_sort_step..,"478,43","0,00","7,65","90,68",26,"32768,    1,    1","  512,    1,    1"
194,0.00,bitonic_sort_step,bitonic_sort_step..,"479,33","0,00","7,69","89,77",26,"32768,    1,    1","  512,    1,    1"
195,0.00,bitonic_sort_step,bitonic_sort_step..,"467,30","0,00","7,70","91,21",26,"32768,    1,    1","  512,    1,    1"
196,0.00,bitonic_sort_step,bitonic_sort_step..,"444,70","0,00","7,95","91,38",26,"32768,    1,    1","  512,    1,    1"
197,0.00,bitonic_sort_step,bitonic_sort_step..,"473,12","0,00","7,73","90,48",26,"32768,    1,    1","  512,    1,    1"
198,0.00,bitonic_sort_step,bitonic_sort_step..,"445,86","0,00","7,90","91,58",26,"32768,    1,    1","  512,    1,    1"
199,0.00,bitonic_sort_step,bitonic_sort_step..,"466,78","0,00","7,77","90,66",26,"32768,    1,    1","  512,    1,    1"
200,0.00,bitonic_sort_step,bitonic_sort_step..,"453,73","0,00","7,87","91,08",26,"32768,    1,    1","  512,    1,    1"
201,0.00,bitonic_sort_step,bitonic_sort_step..,"454,50","0,00","7,90","90,93",26,"32768,    1,    1","  512,    1,    1"
202,0.00,bitonic_sort_step,bitonic_sort_step..,"470,27","0,00","7,86","90,61",26,"32768,    1,    1","  512,    1,    1"
203,0.00,bitonic_sort_step,bitonic_sort_step..,"461,82","0,00","8,09","89,98",26,"32768,    1,    1","  512,    1,    1"
204,0.00,bitonic_sort_step,bitonic_sort_step..,"436,10","0,00","8,83","82,73",26,"32768,    1,    1","  512,    1,    1"
205,0.00,bitonic_sort_step,bitonic_sort_step..,"298,56","0,00","17,58","88,84",26,"32768,    1,    1","  512,    1,    1"
