ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
120,0.00,bitonic_sort_step,bitonic_sort_step..,"38,94","0,00","10,61","88,75",26," 4096,    1,    1","  512,    1,    1"
121,0.00,bitonic_sort_step,bitonic_sort_step..,"39,10","0,00","10,59","88,39",26," 4096,    1,    1","  512,    1,    1"
122,0.00,bitonic_sort_step,bitonic_sort_step..,"39,74","0,00","10,63","88,56",26," 4096,    1,    1","  512,    1,    1"
123,0.00,bitonic_sort_step,bitonic_sort_step..,"39,55","0,00","10,64","88,56",26," 4096,    1,    1","  512,    1,    1"
124,0.00,bitonic_sort_step,bitonic_sort_step..,"39,26","0,00","10,69","87,80",26," 4096,    1,    1","  512,    1,    1"
125,0.00,bitonic_sort_step,bitonic_sort_step..,"39,65","0,00","10,83","88,88",26," 4096,    1,    1","  512,    1,    1"
126,0.00,bitonic_sort_step,bitonic_sort_step..,"39,68","0,00","10,82","88,10",26," 4096,    1,    1","  512,    1,    1"
127,0.00,bitonic_sort_step,bitonic_sort_step..,40,"0,00","11,01","87,53",26," 4096,    1,    1","  512,    1,    1"
128,0.00,bitonic_sort_step,bitonic_sort_step..,"40,58","0,00","11,62","87,33",26," 4096,    1,    1","  512,    1,    1"
129,0.00,bitonic_sort_step,bitonic_sort_step..,"40,26","0,00","12,89","87,65",26," 4096,    1,    1","  512,    1,    1"
130,0.00,bitonic_sort_step,bitonic_sort_step..,"40,48","0,00","15,19","89,32",26," 4096,    1,    1","  512,    1,    1"
131,0.00,bitonic_sort_step,bitonic_sort_step..,"41,92","0,00","26,78","89,30",26," 4096,    1,    1","  512,    1,    1"
132,0.00,bitonic_sort_step,bitonic_sort_step..,"44,26","0,00","25,90","89,73",26," 4096,    1,    1","  512,    1,    1"
133,0.00,bitonic_sort_step,bitonic_sort_step..,"48,74","0,00","23,46","90,38",26," 4096,    1,    1","  512,    1,    1"
134,0.00,bitonic_sort_step,bitonic_sort_step..,"44,64","0,00","25,23","89,85",26," 4096,    1,    1","  512,    1,    1"
135,0.00,bitonic_sort_step,bitonic_sort_step..,"39,74","0,00","27,01","88,64",26," 4096,    1,    1","  512,    1,    1"
136,0.00,bitonic_sort_step,bitonic_sort_step..,"39,78","0,00","10,65","88,95",26," 4096,    1,    1","  512,    1,    1"
137,0.00,bitonic_sort_step,bitonic_sort_step..,"39,68","0,00","10,68","88,96",26," 4096,    1,    1","  512,    1,    1"
138,0.00,bitonic_sort_step,bitonic_sort_step..,"39,58","0,00","10,69","88,84",26," 4096,    1,    1","  512,    1,    1"
139,0.00,bitonic_sort_step,bitonic_sort_step..,"39,39","0,00","10,70","89,04",26," 4096,    1,    1","  512,    1,    1"
140,0.00,bitonic_sort_step,bitonic_sort_step..,"39,46","0,00","10,64","88,93",26," 4096,    1,    1","  512,    1,    1"
141,0.00,bitonic_sort_step,bitonic_sort_step..,"39,39","0,00","10,66","87,83",26," 4096,    1,    1","  512,    1,    1"
142,0.00,bitonic_sort_step,bitonic_sort_step..,"39,46","0,00","10,74","88,39",26," 4096,    1,    1","  512,    1,    1"
143,0.00,bitonic_sort_step,bitonic_sort_step..,"40,22","0,00","10,85","87,27",26," 4096,    1,    1","  512,    1,    1"
144,0.00,bitonic_sort_step,bitonic_sort_step..,"40,29","0,00","11,01","87,02",26," 4096,    1,    1","  512,    1,    1"
145,0.00,bitonic_sort_step,bitonic_sort_step..,"40,35","0,00","11,61","87,42",26," 4096,    1,    1","  512,    1,    1"
146,5.45,bitonic_sort_step,bitonic_sort_step..,"40,45","2,20","12,73","87,26",26," 4096,    1,    1","  512,    1,    1"
147,0.00,bitonic_sort_step,bitonic_sort_step..,"40,67","0,00","15,10","88,89",26," 4096,    1,    1","  512,    1,    1"
148,0.00,bitonic_sort_step,bitonic_sort_step..,"41,98","0,00","26,69","88,82",26," 4096,    1,    1","  512,    1,    1"
149,0.00,bitonic_sort_step,bitonic_sort_step..,"44,42","0,00","26,02","89,18",26," 4096,    1,    1","  512,    1,    1"
150,0.00,bitonic_sort_step,bitonic_sort_step..,"48,80","0,00","23,49","89,92",26," 4096,    1,    1","  512,    1,    1"
151,0.00,bitonic_sort_step,bitonic_sort_step..,"44,10","0,00","25,52","89,36",26," 4096,    1,    1","  512,    1,    1"
152,0.00,bitonic_sort_step,bitonic_sort_step..,"38,59","0,00","27,51","88,01",26," 4096,    1,    1","  512,    1,    1"
153,0.00,bitonic_sort_step,bitonic_sort_step..,"39,26","0,00","10,63","89,13",26," 4096,    1,    1","  512,    1,    1"
154,0.00,bitonic_sort_step,bitonic_sort_step..,"40,13","0,00","10,62","88,10",26," 4096,    1,    1","  512,    1,    1"
155,0.00,bitonic_sort_step,bitonic_sort_step..,"41,09","0,00","10,80","89,25",26," 4096,    1,    1","  512,    1,    1"
156,0.00,bitonic_sort_step,bitonic_sort_step..,"41,54","0,00","10,85","88,51",26," 4096,    1,    1","  512,    1,    1"
157,0.00,bitonic_sort_step,bitonic_sort_step..,"40,64","0,00","10,71","87,68",26," 4096,    1,    1","  512,    1,    1"
158,0.00,bitonic_sort_step,bitonic_sort_step..,"39,84","0,00","10,69","88,49",26," 4096,    1,    1","  512,    1,    1"
159,0.00,bitonic_sort_step,bitonic_sort_step..,"40,26","0,00","10,64","87,40",26," 4096,    1,    1","  512,    1,    1"
160,0.00,bitonic_sort_step,bitonic_sort_step..,"40,29","0,00","10,85","88,44",26," 4096,    1,    1","  512,    1,    1"
161,0.00,bitonic_sort_step,bitonic_sort_step..,"40,90","0,00","10,85","87,05",26," 4096,    1,    1","  512,    1,    1"
162,0.00,bitonic_sort_step,bitonic_sort_step..,"40,45","0,00","11,09","87,12",26," 4096,    1,    1","  512,    1,    1"
163,0.00,bitonic_sort_step,bitonic_sort_step..,"40,32","0,00","11,79","87,56",26," 4096,    1,    1","  512,    1,    1"
164,0.00,bitonic_sort_step,bitonic_sort_step..,"40,13","0,00","13,00","88,59",26," 4096,    1,    1","  512,    1,    1"
165,0.00,bitonic_sort_step,bitonic_sort_step..,"41,89","0,00","15,12","87,84",26," 4096,    1,    1","  512,    1,    1"
166,0.00,bitonic_sort_step,bitonic_sort_step..,"42,02","0,00","26,86","89,41",26," 4096,    1,    1","  512,    1,    1"
167,0.00,bitonic_sort_step,bitonic_sort_step..,"44,48","0,00","26,00","89,53",26," 4096,    1,    1","  512,    1,    1"
168,0.00,bitonic_sort_step,bitonic_sort_step..,"48,58","0,00","23,75","90,37",26," 4096,    1,    1","  512,    1,    1"
169,0.00,bitonic_sort_step,bitonic_sort_step..,"43,33","0,00","26,30","89,53",26," 4096,    1,    1","  512,    1,    1"
170,0.00,bitonic_sort_step,bitonic_sort_step..,"37,28","0,00","27,98","87,75",26," 4096,    1,    1","  512,    1,    1"
171,0.00,bitonic_sort_step,bitonic_sort_step..,"37,47","0,00","10,37","88,02",26," 4096,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"37,44","0,00","10,41","88,18",26," 4096,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"37,12","0,00","10,39","88,60",26," 4096,    1,    1","  512,    1,    1"
