ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
225,0.00,bitonic_sort_step,bitonic_sort_step..,"27,20","0,00","9,84","85,18",26," 4096,    1,    1","  512,    1,    1"
226,0.00,bitonic_sort_step,bitonic_sort_step..,"26,46","0,00","15,66","85,01",26," 4096,    1,    1","  512,    1,    1"
227,0.00,bitonic_sort_step,bitonic_sort_step..,"25,92","0,00","15,95","84,53",26," 4096,    1,    1","  512,    1,    1"
228,0.00,bitonic_sort_step,bitonic_sort_step..,"25,60","0,00","16,04","84,55",26," 4096,    1,    1","  512,    1,    1"
229,0.00,bitonic_sort_step,bitonic_sort_step..,"25,28","0,00","16,26","84,18",26," 4096,    1,    1","  512,    1,    1"
230,0.00,bitonic_sort_step,bitonic_sort_step..,"25,18","0,00","16,14","84,04",26," 4096,    1,    1","  512,    1,    1"
231,50.70,csrmv_v3_partition_kernel,..csrmv_v3_partition_kernel..,"10,14","5,14","0,39","2,96",22,"   70,    1,    1","  256,    1,    1"
232,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,14","1,59","3,92","4,94",18,"   70,    1,    1","  256,    1,    1"
233,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,38","0,00","40,07","63,53",64," 1154,    1,    1","  128,    1,    1"
234,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,88","4,97",18,"   70,    1,    1","  256,    1,    1"
235,5.02,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,54","2,08","39,85","63,32",64," 1154,    1,    1","  128,    1,    1"
236,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,95","4,95",18,"   70,    1,    1","  256,    1,    1"
237,6.27,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"42,05","2,64","39,27","62,53",64," 1154,    1,    1","  128,    1,    1"
238,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,89","4,97",18,"   70,    1,    1","  256,    1,    1"
239,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,22","0,00","39,81","63,75",64," 1154,    1,    1","  128,    1,    1"
240,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,92","4,97",18,"   70,    1,    1","  256,    1,    1"
241,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"40,90","0,00","40,30","64,21",64," 1154,    1,    1","  128,    1,    1"
242,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,14","1,59","3,90","4,97",18,"   70,    1,    1","  256,    1,    1"
243,5.01,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,28","2,07","40,06","63,67",64," 1154,    1,    1","  128,    1,    1"
244,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,92","4,94",18,"   70,    1,    1","  256,    1,    1"
245,5.68,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,28","2,34","40,23","63,70",64," 1154,    1,    1","  128,    1,    1"
246,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,90","4,97",18,"   70,    1,    1","  256,    1,    1"
247,5.97,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,57","2,48","40,19","63,23",64," 1154,    1,    1","  128,    1,    1"
248,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,94","4,94",18,"   70,    1,    1","  256,    1,    1"
249,5.02,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,38","2,08","40,29","63,56",64," 1154,    1,    1","  128,    1,    1"
250,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,89","4,98",18,"   70,    1,    1","  256,    1,    1"
251,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,18","0,00","39,96","63,81",64," 1154,    1,    1","  128,    1,    1"
252,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,14","1,59","3,94","4,95",18,"   70,    1,    1","  256,    1,    1"
253,6.84,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,57","2,84","39,68","63,27",64," 1154,    1,    1","  128,    1,    1"
254,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,17","1,61","3,89","4,90",18,"   70,    1,    1","  256,    1,    1"
255,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,50","0,00","40,21","63,33",64," 1154,    1,    1","  128,    1,    1"
256,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,91","4,97",18,"   70,    1,    1","  256,    1,    1"
257,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,44","0,00","39,75","63,41",64," 1154,    1,    1","  128,    1,    1"
258,50.70,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","1,57","3,90","4,95",18,"   70,    1,    1","  256,    1,    1"
259,5.09,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,31","2,10","40,35","63,62",64," 1154,    1,    1","  128,    1,    1"
