ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
164,8.00,bitonic_sort_step,bitonic_sort_step..,"25,63","2,05","10,23","83,69",26," 4096,    1,    1","  512,    1,    1"
165,0.00,bitonic_sort_step,bitonic_sort_step..,"25,28","0,00","10,29","84,07",26," 4096,    1,    1","  512,    1,    1"
166,0.00,bitonic_sort_step,bitonic_sort_step..,"25,15","0,00","15,94","84,16",26," 4096,    1,    1","  512,    1,    1"
167,0.00,bitonic_sort_step,bitonic_sort_step..,"25,09","0,00","15,99","83,98",26," 4096,    1,    1","  512,    1,    1"
168,0.00,bitonic_sort_step,bitonic_sort_step..,"25,12","0,00","15,98","83,74",26," 4096,    1,    1","  512,    1,    1"
169,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","15,96","83,90",26," 4096,    1,    1","  512,    1,    1"
170,0.00,bitonic_sort_step,bitonic_sort_step..,"24,93","0,00","16,02","84,09",26," 4096,    1,    1","  512,    1,    1"
171,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,48","88,62",26," 4096,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"35,58","0,00","10,20","88,16",26," 4096,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"35,04","0,00","10,16","87,59",26," 4096,    1,    1","  512,    1,    1"
174,0.00,bitonic_sort_step,bitonic_sort_step..,"34,24","0,00","10,15","87,88",26," 4096,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"32,99","0,00","9,95","87,03",26," 4096,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"31,84","0,00","9,78","86,40",26," 4096,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"30,40","0,00","9,57","85,70",26," 4096,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"28,70","0,00","9,35","84,72",26," 4096,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"27,97","0,00","9,52","84,30",26," 4096,    1,    1","  512,    1,    1"
180,5.11,bitonic_sort_step,bitonic_sort_step..,"26,72","1,37","9,75","84,21",26," 4096,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"25,98","0,00","10,02","84,00",26," 4096,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,"25,63","0,00","10,16","83,96",26," 4096,    1,    1","  512,    1,    1"
183,7.57,bitonic_sort_step,bitonic_sort_step..,"25,28","1,91","10,30","84,04",26," 4096,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"25,22","0,00","10,26","83,74",26," 4096,    1,    1","  512,    1,    1"
185,0.00,bitonic_sort_step,bitonic_sort_step..,"25,12","0,00","16,00","83,77",26," 4096,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"25,06","0,00","16,07","83,91",26," 4096,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","16,03","84,15",26," 4096,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"24,80","0,00","16,01","84,32",26," 4096,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"24,96","0,00","16,12","83,98",26," 4096,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"38,85","0,00","10,54","88,68",26," 4096,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,"41,54","0,00","10,66","87,38",26," 4096,    1,    1","  512,    1,    1"
192,0.00,bitonic_sort_step,bitonic_sort_step..,"40,26","0,00","10,64","87,63",26," 4096,    1,    1","  512,    1,    1"
193,6.10,bitonic_sort_step,bitonic_sort_step..,"38,21","2,33","10,36","87,38",26," 4096,    1,    1","  512,    1,    1"
194,5.70,bitonic_sort_step,bitonic_sort_step..,"37,22","2,12","10,28","87,13",26," 4096,    1,    1","  512,    1,    1"
195,7.12,bitonic_sort_step,bitonic_sort_step..,"36,32","2,59","10,11","85,36",26," 4096,    1,    1","  512,    1,    1"
196,6.92,bitonic_sort_step,bitonic_sort_step..,"32,77","2,27","9,60","85,48",26," 4096,    1,    1","  512,    1,    1"
197,7.14,bitonic_sort_step,bitonic_sort_step..,"31,36","2,24","9,56","84,66",26," 4096,    1,    1","  512,    1,    1"
198,7.41,bitonic_sort_step,bitonic_sort_step..,"29,70","2,20","8,96","83,80",26," 4096,    1,    1","  512,    1,    1"
199,7.29,bitonic_sort_step,bitonic_sort_step..,"27,97","2,04","9,35","83,11",26," 4096,    1,    1","  512,    1,    1"
200,8.40,bitonic_sort_step,bitonic_sort_step..,"27,62","2,32","9,44","81,27",26," 4096,    1,    1","  512,    1,    1"
201,5.95,bitonic_sort_step,bitonic_sort_step..,"26,91","1,60","9,76","81,27",26," 4096,    1,    1","  512,    1,    1"
202,5.57,bitonic_sort_step,bitonic_sort_step..,"26,43","1,47","9,81","81,40",26," 4096,    1,    1","  512,    1,    1"
203,8.76,bitonic_sort_step,bitonic_sort_step..,"26,08","2,28","9,92","81,40",26," 4096,    1,    1","  512,    1,    1"
204,6.89,bitonic_sort_step,bitonic_sort_step..,"26,08","1,80","9,85","81,09",26," 4096,    1,    1","  512,    1,    1"
205,6.10,bitonic_sort_step,bitonic_sort_step..,"26,02","1,59","15,41","81,10",26," 4096,    1,    1","  512,    1,    1"
206,5.48,bitonic_sort_step,bitonic_sort_step..,"25,98","1,42","15,39","81,04",26," 4096,    1,    1","  512,    1,    1"
207,5.78,bitonic_sort_step,bitonic_sort_step..,"25,95","1,50","15,34","80,85",26," 4096,    1,    1","  512,    1,    1"
208,5.64,bitonic_sort_step,bitonic_sort_step..,"25,98","1,47","15,43","80,66",26," 4096,    1,    1","  512,    1,    1"
209,5.71,bitonic_sort_step,bitonic_sort_step..,"25,92","1,48","15,35","80,81",26," 4096,    1,    1","  512,    1,    1"
210,8.03,bitonic_sort_step,bitonic_sort_step..,"26,91","2,16","9,58","80,25",26," 4096,    1,    1","  512,    1,    1"
211,6.09,bitonic_sort_step,bitonic_sort_step..,"29,02","1,77","9,20","85,02",26," 4096,    1,    1","  512,    1,    1"
212,6.20,bitonic_sort_step,bitonic_sort_step..,"30,40","1,88","9,27","82,48",26," 4096,    1,    1","  512,    1,    1"
213,0.00,bitonic_sort_step,bitonic_sort_step..,"29,47","0,00","9,38","85,98",26," 4096,    1,    1","  512,    1,    1"
214,0.00,bitonic_sort_step,bitonic_sort_step..,"29,60","0,00","9,40","85,74",26," 4096,    1,    1","  512,    1,    1"
215,0.00,bitonic_sort_step,bitonic_sort_step..,"29,73","0,00","9,50","86,08",26," 4096,    1,    1","  512,    1,    1"
216,0.00,bitonic_sort_step,bitonic_sort_step..,"30,98","0,00","9,67","86,45",26," 4096,    1,    1","  512,    1,    1"
217,0.00,bitonic_sort_step,bitonic_sort_step..,"33,54","0,00","9,99","86,67",26," 4096,    1,    1","  512,    1,    1"
218,0.00,bitonic_sort_step,bitonic_sort_step..,"32,45","0,00","9,90","86,80",26," 4096,    1,    1","  512,    1,    1"
219,0.00,bitonic_sort_step,bitonic_sort_step..,"28,96","0,00","9,31","84,00",26," 4096,    1,    1","  512,    1,    1"
220,5.06,bitonic_sort_step,bitonic_sort_step..,"27,36","1,39","9,55","84,09",26," 4096,    1,    1","  512,    1,    1"
221,0.00,bitonic_sort_step,bitonic_sort_step..,"26,72","0,00","9,89","83,65",26," 4096,    1,    1","  512,    1,    1"
222,0.00,bitonic_sort_step,bitonic_sort_step..,"25,44","0,00","10,09","84,53",26," 4096,    1,    1","  512,    1,    1"
223,0.00,bitonic_sort_step,bitonic_sort_step..,"25,41","0,00","10,15","84,02",26," 4096,    1,    1","  512,    1,    1"
224,7.47,bitonic_sort_step,bitonic_sort_step..,"25,15","1,88","10,19","84,09",26," 4096,    1,    1","  512,    1,    1"
225,0.00,bitonic_sort_step,bitonic_sort_step..,"25,15","0,00","10,26","83,97",26," 4096,    1,    1","  512,    1,    1"
226,0.00,bitonic_sort_step,bitonic_sort_step..,"25,02","0,00","15,96","84,04",26," 4096,    1,    1","  512,    1,    1"
227,0.00,bitonic_sort_step,bitonic_sort_step..,"25,02","0,00","16,02","83,97",26," 4096,    1,    1","  512,    1,    1"
228,0.00,bitonic_sort_step,bitonic_sort_step..,"24,96","0,00","16,04","84,15",26," 4096,    1,    1","  512,    1,    1"
229,0.00,bitonic_sort_step,bitonic_sort_step..,"25,12","0,00","16,11","83,34",26," 4096,    1,    1","  512,    1,    1"
230,0.00,bitonic_sort_step,bitonic_sort_step..,"25,02","0,00","16,01","83,60",26," 4096,    1,    1","  512,    1,    1"
231,96.48,csrmv_v3_partition_kernel,..csrmv_v3_partition_kernel..,"6,30","6,08","0,27","0,39",22,"    5,    1,    1","  256,    1,    1"
232,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,29","0,52",18,"    5,    1,    1","  256,    1,    1"
233,14.61,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,25","6,03","32,20","69,87",64," 1102,    1,    1","  128,    1,    1"
234,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,30","0,51",18,"    5,    1,    1","  256,    1,    1"
235,18.07,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,95","7,58","31,90","68,64",64," 1102,    1,    1","  128,    1,    1"
236,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,29","0,52",18,"    5,    1,    1","  256,    1,    1"
237,14.72,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,09","6,05","32,01","70,13",64," 1102,    1,    1","  128,    1,    1"
238,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,30","0,52",18,"    5,    1,    1","  256,    1,    1"
