ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
123,0.00,bitonic_sort_step,bitonic_sort_step..,"38,11","0,00","10,56","88,23",26," 4096,    1,    1","  512,    1,    1"
124,0.00,bitonic_sort_step,bitonic_sort_step..,"38,56","0,00","10,53","87,21",26," 4096,    1,    1","  512,    1,    1"
125,0.00,bitonic_sort_step,bitonic_sort_step..,"38,43","0,00","10,50","87,60",26," 4096,    1,    1","  512,    1,    1"
126,0.00,bitonic_sort_step,bitonic_sort_step..,"38,08","0,00","10,68","88,45",26," 4096,    1,    1","  512,    1,    1"
127,0.00,bitonic_sort_step,bitonic_sort_step..,"38,18","0,00","10,83","88,00",26," 4096,    1,    1","  512,    1,    1"
128,0.00,bitonic_sort_step,bitonic_sort_step..,"38,14","0,00","11,02","88,61",26," 4096,    1,    1","  512,    1,    1"
129,5.57,bitonic_sort_step,bitonic_sort_step..,"37,73","2,10","11,51","87,97",26," 4096,    1,    1","  512,    1,    1"
130,0.00,bitonic_sort_step,bitonic_sort_step..,"36,26","0,00","12,69","88,21",26," 4096,    1,    1","  512,    1,    1"
131,0.00,bitonic_sort_step,bitonic_sort_step..,"34,24","0,00","21,60","86,83",26," 4096,    1,    1","  512,    1,    1"
132,0.00,bitonic_sort_step,bitonic_sort_step..,"31,01","0,00","22,87","86,70",26," 4096,    1,    1","  512,    1,    1"
133,0.00,bitonic_sort_step,bitonic_sort_step..,"29,50","0,00","23,18","85,82",26," 4096,    1,    1","  512,    1,    1"
134,0.00,bitonic_sort_step,bitonic_sort_step..,"27,65","0,00","22,93","83,90",26," 4096,    1,    1","  512,    1,    1"
135,0.00,bitonic_sort_step,bitonic_sort_step..,"26,40","0,00","20,06","84,73",26," 4096,    1,    1","  512,    1,    1"
136,0.00,bitonic_sort_step,bitonic_sort_step..,"37,15","0,00","10,41","88,58",26," 4096,    1,    1","  512,    1,    1"
137,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,56","88,80",26," 4096,    1,    1","  512,    1,    1"
138,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,51","88,61",26," 4096,    1,    1","  512,    1,    1"
139,0.00,bitonic_sort_step,bitonic_sort_step..,"37,79","0,00","10,52","88,80",26," 4096,    1,    1","  512,    1,    1"
140,0.00,bitonic_sort_step,bitonic_sort_step..,"37,76","0,00","10,57","88,63",26," 4096,    1,    1","  512,    1,    1"
141,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,52","87,78",26," 4096,    1,    1","  512,    1,    1"
142,0.00,bitonic_sort_step,bitonic_sort_step..,"37,92","0,00","10,58","88,20",26," 4096,    1,    1","  512,    1,    1"
143,0.00,bitonic_sort_step,bitonic_sort_step..,"37,44","0,00","10,59","88,60",26," 4096,    1,    1","  512,    1,    1"
144,0.00,bitonic_sort_step,bitonic_sort_step..,"37,60","0,00","10,63","87,95",26," 4096,    1,    1","  512,    1,    1"
145,0.00,bitonic_sort_step,bitonic_sort_step..,"37,25","0,00","10,95","88,09",26," 4096,    1,    1","  512,    1,    1"
146,6.39,bitonic_sort_step,bitonic_sort_step..,"37,28","2,38","11,24","87,89",26," 4096,    1,    1","  512,    1,    1"
147,0.00,bitonic_sort_step,bitonic_sort_step..,"35,65","0,00","11,93","88,08",26," 4096,    1,    1","  512,    1,    1"
148,0.00,bitonic_sort_step,bitonic_sort_step..,"32,96","0,00","20,77","87,13",26," 4096,    1,    1","  512,    1,    1"
149,0.00,bitonic_sort_step,bitonic_sort_step..,"30,14","0,00","22,10","86,49",26," 4096,    1,    1","  512,    1,    1"
150,0.00,bitonic_sort_step,bitonic_sort_step..,"28,70","0,00","22,50","85,76",26," 4096,    1,    1","  512,    1,    1"
151,0.00,bitonic_sort_step,bitonic_sort_step..,"26,78","0,00","22,42","85,21",26," 4096,    1,    1","  512,    1,    1"
152,0.00,bitonic_sort_step,bitonic_sort_step..,"26,08","0,00","19,74","85,23",26," 4096,    1,    1","  512,    1,    1"
153,0.00,bitonic_sort_step,bitonic_sort_step..,"36,67","0,00","10,37","88,32",26," 4096,    1,    1","  512,    1,    1"
154,0.00,bitonic_sort_step,bitonic_sort_step..,"36,74","0,00","10,36","88,55",26," 4096,    1,    1","  512,    1,    1"
155,0.00,bitonic_sort_step,bitonic_sort_step..,"36,64","0,00","10,44","88,48",26," 4096,    1,    1","  512,    1,    1"
156,0.00,bitonic_sort_step,bitonic_sort_step..,"36,58","0,00","10,50","88,62",26," 4096,    1,    1","  512,    1,    1"
157,0.00,bitonic_sort_step,bitonic_sort_step..,"36,70","0,00","10,45","88,41",26," 4096,    1,    1","  512,    1,    1"
158,0.00,bitonic_sort_step,bitonic_sort_step..,"36,80","0,00","10,47","88,25",26," 4096,    1,    1","  512,    1,    1"
159,0.00,bitonic_sort_step,bitonic_sort_step..,"36,51","0,00","10,52","88,28",26," 4096,    1,    1","  512,    1,    1"
160,0.00,bitonic_sort_step,bitonic_sort_step..,"36,35","0,00","10,42","88,49",26," 4096,    1,    1","  512,    1,    1"
161,0.00,bitonic_sort_step,bitonic_sort_step..,"36,64","0,00","10,49","88,13",26," 4096,    1,    1","  512,    1,    1"
162,0.00,bitonic_sort_step,bitonic_sort_step..,"36,29","0,00","10,58","87,81",26," 4096,    1,    1","  512,    1,    1"
163,0.00,bitonic_sort_step,bitonic_sort_step..,"36,22","0,00","10,67","88,08",26," 4096,    1,    1","  512,    1,    1"
164,6.92,bitonic_sort_step,bitonic_sort_step..,"35,68","2,47","10,97","88,38",26," 4096,    1,    1","  512,    1,    1"
165,0.00,bitonic_sort_step,bitonic_sort_step..,"34,46","0,00","11,61","87,64",26," 4096,    1,    1","  512,    1,    1"
166,0.00,bitonic_sort_step,bitonic_sort_step..,"31,65","0,00","19,97","87,10",26," 4096,    1,    1","  512,    1,    1"
167,0.00,bitonic_sort_step,bitonic_sort_step..,"29,25","0,00","21,12","86,00",26," 4096,    1,    1","  512,    1,    1"
168,0.00,bitonic_sort_step,bitonic_sort_step..,"27,94","0,00","21,51","85,64",26," 4096,    1,    1","  512,    1,    1"
169,0.00,bitonic_sort_step,bitonic_sort_step..,"26,85","0,00","21,32","83,96",26," 4096,    1,    1","  512,    1,    1"
170,0.00,bitonic_sort_step,bitonic_sort_step..,"25,92","0,00","18,76","84,69",26," 4096,    1,    1","  512,    1,    1"
171,0.00,bitonic_sort_step,bitonic_sort_step..,"36,67","0,00","10,41","88,59",26," 4096,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"36,48","0,00","10,41","88,99",26," 4096,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"36,61","0,00","10,40","88,57",26," 4096,    1,    1","  512,    1,    1"
174,0.00,bitonic_sort_step,bitonic_sort_step..,"36,38","0,00","10,45","88,73",26," 4096,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"36,54","0,00","10,45","88,26",26," 4096,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"36,26","0,00","10,42","88,79",26," 4096,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"36,54","0,00","10,48","88,03",26," 4096,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"36,45","0,00","10,44","88,14",26," 4096,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"36,54","0,00","10,48","88,43",26," 4096,    1,    1","  512,    1,    1"
180,0.00,bitonic_sort_step,bitonic_sort_step..,"36,70","0,00","10,49","88,40",26," 4096,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"36,10","0,00","10,70","88,08",26," 4096,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,"36,10","0,00","10,67","88,04",26," 4096,    1,    1","  512,    1,    1"
183,6.19,bitonic_sort_step,bitonic_sort_step..,"35,65","2,21","10,84","88,38",26," 4096,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"33,86","0,00","11,34","88,13",26," 4096,    1,    1","  512,    1,    1"
185,0.00,bitonic_sort_step,bitonic_sort_step..,"31,23","0,00","19,61","86,57",26," 4096,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"28,83","0,00","20,73","86,11",26," 4096,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"28,32","0,00","20,72","83,92",26," 4096,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"27,42","0,00","20,17","81,74",26," 4096,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"26,72","0,00","18,03","82,09",26," 4096,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"31,26","0,00","9,73","86,95",26," 4096,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,"43,81","0,00","10,56","86,79",26," 4096,    1,    1","  512,    1,    1"
192,5.81,bitonic_sort_step,bitonic_sort_step..,"43,90","2,55","10,73","86,08",26," 4096,    1,    1","  512,    1,    1"
193,5.87,bitonic_sort_step,bitonic_sort_step..,"40,22","2,36","10,67","87,11",26," 4096,    1,    1","  512,    1,    1"
194,6.60,bitonic_sort_step,bitonic_sort_step..,"39,84","2,63","10,81","87,44",26," 4096,    1,    1","  512,    1,    1"
195,7.03,bitonic_sort_step,bitonic_sort_step..,"40,26","2,83","10,69","86,30",26," 4096,    1,    1","  512,    1,    1"
196,5.24,bitonic_sort_step,bitonic_sort_step..,"39,04","2,04","10,69","88,80",26," 4096,    1,    1","  512,    1,    1"
197,5.18,bitonic_sort_step,bitonic_sort_step..,"39,04","2,02","10,73","88,66",26," 4096,    1,    1","  512,    1,    1"
198,6.02,bitonic_sort_step,bitonic_sort_step..,"38,78","2,33","10,76","88,98",26," 4096,    1,    1","  512,    1,    1"
199,5.27,bitonic_sort_step,bitonic_sort_step..,"38,98","2,05","10,76","88,69",26," 4096,    1,    1","  512,    1,    1"
200,5.36,bitonic_sort_step,bitonic_sort_step..,"39,30","2,11","10,80","88,02",26," 4096,    1,    1","  512,    1,    1"
201,0.00,bitonic_sort_step,bitonic_sort_step..,"38,46","0,00","10,95","88,88",26," 4096,    1,    1","  512,    1,    1"
202,0.00,bitonic_sort_step,bitonic_sort_step..,"38,34","0,00","10,94","89,27",26," 4096,    1,    1","  512,    1,    1"
203,6.79,bitonic_sort_step,bitonic_sort_step..,"37,89","2,57","11,13","88,90",26," 4096,    1,    1","  512,    1,    1"
204,0.00,bitonic_sort_step,bitonic_sort_step..,"36,51","0,00","11,53","88,07",26," 4096,    1,    1","  512,    1,    1"
