ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
109,0.00,bitonic_sort_step,bitonic_sort_step..,"469,38","0,00","7,66","89,75",26,"32768,    1,    1","  512,    1,    1"
110,0.00,bitonic_sort_step,bitonic_sort_step..,"485,98","0,00","7,64","88,13",26,"32768,    1,    1","  512,    1,    1"
111,0.00,bitonic_sort_step,bitonic_sort_step..,"490,66","0,00","7,54","86,82",26,"32768,    1,    1","  512,    1,    1"
112,0.00,bitonic_sort_step,bitonic_sort_step..,"512,06","0,00","7,49","83,38",26,"32768,    1,    1","  512,    1,    1"
113,0.00,bitonic_sort_step,bitonic_sort_step..,"487,58","0,00","8,13","85,70",26,"32768,    1,    1","  512,    1,    1"
114,0.00,bitonic_sort_step,bitonic_sort_step..,"527,87","0,00","8,33","77,88",26,"32768,    1,    1","  512,    1,    1"
115,0.00,bitonic_sort_step,bitonic_sort_step..,"429,02","0,00","15,40","78,08",26,"32768,    1,    1","  512,    1,    1"
116,0.00,bitonic_sort_step,bitonic_sort_step..,"313,15","0,00","19,92","81,88",26,"32768,    1,    1","  512,    1,    1"
117,0.00,bitonic_sort_step,bitonic_sort_step..,"286,37","0,00","20,51","80,45",26,"32768,    1,    1","  512,    1,    1"
118,0.00,bitonic_sort_step,bitonic_sort_step..,"250,69","0,00","22,08","79,66",26,"32768,    1,    1","  512,    1,    1"
119,0.00,bitonic_sort_step,bitonic_sort_step..,"220,19","0,00","20,90","86,22",26,"32768,    1,    1","  512,    1,    1"
120,0.00,bitonic_sort_step,bitonic_sort_step..,"466,72","0,00","7,69","90,36",26,"32768,    1,    1","  512,    1,    1"
121,0.00,bitonic_sort_step,bitonic_sort_step..,"462,78","0,00","7,74","90,69",26,"32768,    1,    1","  512,    1,    1"
122,0.00,bitonic_sort_step,bitonic_sort_step..,"465,70","0,00","7,68","90,75",26,"32768,    1,    1","  512,    1,    1"
123,0.00,bitonic_sort_step,bitonic_sort_step..,"464,96","0,00","7,70","90,72",26,"32768,    1,    1","  512,    1,    1"
124,0.00,bitonic_sort_step,bitonic_sort_step..,"460,03","0,00","7,83","90,07",26,"32768,    1,    1","  512,    1,    1"
125,0.00,bitonic_sort_step,bitonic_sort_step..,"467,42","0,00","7,66","90,09",26,"32768,    1,    1","  512,    1,    1"
126,0.00,bitonic_sort_step,bitonic_sort_step..,"469,22","0,00","7,62","89,67",26,"32768,    1,    1","  512,    1,    1"
127,0.00,bitonic_sort_step,bitonic_sort_step..,"478,43","0,00","7,60","88,19",26,"32768,    1,    1","  512,    1,    1"
128,0.00,bitonic_sort_step,bitonic_sort_step..,"502,69","0,00","7,51","84,51",26,"32768,    1,    1","  512,    1,    1"
129,0.00,bitonic_sort_step,bitonic_sort_step..,"481,89","0,00","8,03","87,05",26,"32768,    1,    1","  512,    1,    1"
130,0.00,bitonic_sort_step,bitonic_sort_step..,484,"0,00","8,47","78,69",26,"32768,    1,    1","  512,    1,    1"
131,0.00,bitonic_sort_step,bitonic_sort_step..,"370,21","0,00","16,14","80,95",26,"32768,    1,    1","  512,    1,    1"
132,0.00,bitonic_sort_step,bitonic_sort_step..,"283,81","0,00","20,04","84,29",26,"32768,    1,    1","  512,    1,    1"
133,0.00,bitonic_sort_step,bitonic_sort_step..,"263,58","0,00","20,85","82,96",26,"32768,    1,    1","  512,    1,    1"
134,0.00,bitonic_sort_step,bitonic_sort_step..,"239,55","0,00","21,68","82,03",26,"32768,    1,    1","  512,    1,    1"
135,0.00,bitonic_sort_step,bitonic_sort_step..,"225,31","0,00","21,07","84,85",26,"32768,    1,    1","  512,    1,    1"
136,0.00,bitonic_sort_step,bitonic_sort_step..,"458,59","0,00","7,73","91,05",26,"32768,    1,    1","  512,    1,    1"
137,0.00,bitonic_sort_step,bitonic_sort_step..,"465,89","0,00","7,63","90,76",26,"32768,    1,    1","  512,    1,    1"
138,0.00,bitonic_sort_step,bitonic_sort_step..,"464,22","0,00","7,70","90,73",26,"32768,    1,    1","  512,    1,    1"
139,0.00,bitonic_sort_step,bitonic_sort_step..,"471,23","0,00","7,74","89,77",26,"32768,    1,    1","  512,    1,    1"
140,0.00,bitonic_sort_step,bitonic_sort_step..,"469,82","0,00","7,74","90,30",26,"32768,    1,    1","  512,    1,    1"
141,0.00,bitonic_sort_step,bitonic_sort_step..,"459,90","0,00","7,70","91,02",26,"32768,    1,    1","  512,    1,    1"
142,0.00,bitonic_sort_step,bitonic_sort_step..,"471,65","0,00","7,70","90,02",26,"32768,    1,    1","  512,    1,    1"
