ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
108,0.00,bitonic_sort_step,bitonic_sort_step..,"34,08","0,00","10,09","86,66",26," 4096,    1,    1","  512,    1,    1"
109,0.00,bitonic_sort_step,bitonic_sort_step..,"33,25","0,00","10,07","87,00",26," 4096,    1,    1","  512,    1,    1"
110,0.00,bitonic_sort_step,bitonic_sort_step..,"31,52","0,00","9,96","85,88",26," 4096,    1,    1","  512,    1,    1"
111,0.00,bitonic_sort_step,bitonic_sort_step..,"29,89","0,00","9,98","85,37",26," 4096,    1,    1","  512,    1,    1"
112,0.00,bitonic_sort_step,bitonic_sort_step..,"28,13","0,00","9,84","85,70",26," 4096,    1,    1","  512,    1,    1"
113,7.84,bitonic_sort_step,bitonic_sort_step..,"27,07","2,12","9,90","84,67",26," 4096,    1,    1","  512,    1,    1"
114,0.00,bitonic_sort_step,bitonic_sort_step..,"26,46","0,00","10,17","84,47",26," 4096,    1,    1","  512,    1,    1"
115,0.00,bitonic_sort_step,bitonic_sort_step..,"25,89","0,00","15,82","84,71",26," 4096,    1,    1","  512,    1,    1"
116,0.00,bitonic_sort_step,bitonic_sort_step..,"25,60","0,00","16,06","84,43",26," 4096,    1,    1","  512,    1,    1"
117,0.00,bitonic_sort_step,bitonic_sort_step..,"25,47","0,00","16,08","84,37",26," 4096,    1,    1","  512,    1,    1"
118,0.00,bitonic_sort_step,bitonic_sort_step..,"25,15","0,00","16,20","84,30",26," 4096,    1,    1","  512,    1,    1"
119,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","16,15","84,30",26," 4096,    1,    1","  512,    1,    1"
120,0.00,bitonic_sort_step,bitonic_sort_step..,"37,86","0,00","10,55","89,00",26," 4096,    1,    1","  512,    1,    1"
121,0.00,bitonic_sort_step,bitonic_sort_step..,"37,54","0,00","10,45","88,34",26," 4096,    1,    1","  512,    1,    1"
122,0.00,bitonic_sort_step,bitonic_sort_step..,"36,96","0,00","10,39","87,08",26," 4096,    1,    1","  512,    1,    1"
